Title,ASIN,Stars,Review,Price,clean_review,predicted_sentiment
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,3.0,"اشتريتها من اسبوعين تقريبا اول ماجربتها كان البيز بتاعها قوي لمدة اسبوع بعد كدة البيز ابتدى يقل مابقاش زي الاول
لاكن كاصوت حلوة والمايك بتاعها حلو ، هو موضوع البيز بس اللي لاحظته فيها",344,اشتريتها من اسبوعين تقريبا اول ماجربتها كان البيز بتاعها قوي لمدة اسبوع بعد كدة البيز ابتدى يقل مابقاش زي الاول لاكن كاصوت حلوة والمايك بتاعها حلو هو موضوع البيز بس اللي لاحظته فيها,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,4.0,السماعه مع الاستخدام المكثف عاشت معايا اكتر من سنه وجودة الصوت الى طالع منها ممتاز والمايك بتاعها مقبول,344,السماعه مع الاستخدام المكثف عاشت معايا اكتر من سنه وجودة الصوت الى طالع منها ممتاز والمايك بتاعها مقبول,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,3.0,الخامات جيدة جدا وطول السلك ممتاز والصوت حلو جدا لكن ينقصها زر الصوت,344,الخامات جيدة جدا وطول السلك ممتاز والصوت حلو جدا لكن ينقصها زر الصوت,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,جودة الصوت جيدة جدا و افضل اختيار في الفئة دي و اللي اعلى منها حتى,344,جودة الصوت جيدة جدا و افضل اختيار في الفئة دي و اللي اعلى منها حتى,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,كويسه,344,كويسه,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,واحده من افضل السماعات السلكية اللي جودتها فعلا محترمة وشاومي اصلية صوتها ممتاز والمايك كويس كل التجربة محترمه ومتوسط عمرها تقريبا سنة او سنه ونص لو محافظ عليها كنت شاريها قبل كدا من سنة ويادوب بدات من يومين الاحظ المايك باظ بسبب انها اتشدت جامد ف تقريبا اتقطعت :),344,واحده من افضل السماعات السلكية اللي جودتها فعلا محترمة وشاومي اصلية صوتها ممتاز والمايك كويس كل التجربة محترمه ومتوسط عمرها تقريبا سنة او سنه ونص لو محافظ عليها كنت شاريها قبل كدا من سنة ويادوب بدات من يومين الاحظ المايك باظ بسبب انها اتشدت جامد ف تقريبا اتقطعت,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,المنتج مناسب جدا وجودة عالية,344,المنتج مناسب جدا وجودة عالية,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,دي احسن سماعة اشتريتها صوتها ممتاز,344,دي احسن سماعة اشتريتها صوتها ممتاز,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,4.0,"حبيت تقاء الصوت وال Bass عالي وجميل السماعه حرفيا ممتازة وبتعزلني عن الواقع 😁
بس ياريت السلك بكون اقوي من كده",344,حبيت تقاء الصوت وال عالي وجميل السماعه حرفيا ممتازة وبتعزلني عن الواقع بس ياريت السلك بكون اقوي من كده,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,"السماعة دى انا شاريها ٣ مرات، ف اول استعمال ليها هتلاحظ انها ممتازة جدا كصوت وخامة وشكل وكل حاجة، بس للاسف بعد شهرين او اقل الفردة الشمال بتاعتها صوتها نزل تقريبا ٧٠٪ وبقيت بسمع باليمين بس.
اشتريت واحدة تانية حصل نفس الكلام، واشتريت واحدة تالتة وحصل نفس الكلام بالحرف.

فنصيحة، لو عايز سماعة تعمر معاك اوعى تشترى دى وترمى فلوسك فيها، تاكد ان مفيش حاجة هتبقى بالجودة والسعر ده من غير عيوب فيها.",344,السماعة دى انا شاريها مرات ف اول استعمال ليها هتلاحظ انها ممتازة جدا كصوت وخامة وشكل وكل حاجة بس للاسف بعد شهرين او اقل الفردة الشمال بتاعتها صوتها نزل تقريبا وبقيت بسمع باليمين بس اشتريت واحدة تانية حصل نفس الكلام واشتريت واحدة تالتة وحصل نفس الكلام بالحرف فنصيحة لو عايز سماعة تعمر معاك اوعى تشترى دى وترمى فلوسك فيها تاكد ان مفيش حاجة هتبقى بالجودة والسعر ده من غير عيوب فيها,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,ممتازة و مناسبة جدا بالنسبة لفئتها السعرية,344,ممتازة و مناسبة جدا بالنسبة لفئتها السعرية,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,ممتازه و اصلية,344,ممتازه و اصلية,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,افضل ارخص سماعة ممكن تشتريها بقالي اكتر من ٤ سنين مش بستخدم غيرها اشتريت ٢ ف خلال ٤ سنين,344,افضل ارخص سماعة ممكن تشتريها بقالي اكتر من سنين مش بستخدم غيرها اشتريت ف خلال سنين,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,4.0,المشكلة ان زرار المايك مش بيوطي ويعلي,344,المشكلة ان زرار المايك مش بيوطي ويعلي,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,احتاجت مني شوية تظبيط على اكواليزر وخاصة ناحية التريبل وقللت شوية من البيز عشان ميكونش مصطنع والمايك حلو جدا مش افضل حاجة بس عموما القيمة مقابل السعر كويسة,344,احتاجت مني شوية تظبيط على اكواليزر وخاصة ناحية التريبل وقللت شوية من البيز عشان ميكونش مصطنع والمايك حلو جدا مش افضل حاجة بس عموما القيمة مقابل السعر كويسة,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,3.0,كويس السماع بس بعد ٧شهور باظط,344,كويس السماع بس بعد شهور باظط,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,4.0,"سماعه كويسه جدا الصراحه كوالتي الصوت جميله
ممكن المايك مش بيعزل بس ممتازه ف سعرها",344,سماعه كويسه جدا الصراحه كوالتي الصوت جميله ممكن المايك مش بيعزل بس ممتازه ف سعرها,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,5.0,الخامه جيده جدا والصوت جيد لكن ليس بالقوه الكافية ، بصفه عامه جيده جدا مقارنة بالسعر,344,الخامه جيده جدا والصوت جيد لكن ليس بالقوه الكافية بصفه عامه جيده جدا مقارنة بالسعر,إيجابي
"Xiaomi Mi In-Ear Earphones Basic with High-Fidelity Sound, Built-in Microphone, and Comfortable Silicone Ear Tips in Black for Enhanced Audio Quality and Clear Calls",B01N0Z1YKE,4.0,أداء السماعة متوسط، مقدرش أقول عالي أوي، لكنها مش قلية خالص، بالنسبة لسعرها الصوت حلو والبيز حلو رغم ان البيز مش عالي اوي، بس ممتازة بالنسبة لسعرها,344,أداء السماعة متوسط مقدرش أقول عالي أوي لكنها مش قلية خالص بالنسبة لسعرها الصوت حلو والبيز حلو رغم ان البيز مش عالي اوي بس ممتازة بالنسبة لسعرها,إيجابي
"Jxrev USB C Headphones,Type C Wired Earbuds, in-Ear Headphones with Microphone Noise Canceling Stereo, Earphones Compatible with iPhone 15/Samsung S23/Android/iPad Pro and Most USB C Devices",B0DB1V1HNC,1.0,الصوت مكتوم جدا وواطي جدا,118,الصوت مكتوم جدا وواطي جدا,سلبي
"Jxrev USB C Headphones,Type C Wired Earbuds, in-Ear Headphones with Microphone Noise Canceling Stereo, Earphones Compatible with iPhone 15/Samsung S23/Android/iPad Pro and Most USB C Devices",B0DB1V1HNC,3.0,المايك زلام يكون في الفم حرفيا/مناسب لسعر,118,المايك زلام يكون في الفم حرفيامناسب لسعر,إيجابي
"Jxrev USB C Headphones,Type C Wired Earbuds, in-Ear Headphones with Microphone Noise Canceling Stereo, Earphones Compatible with iPhone 15/Samsung S23/Android/iPad Pro and Most USB C Devices",B0DB1V1HNC,1.0,بائع غير امين لم ياتى نفس النوع بل نسخه اقل و ليس كما المكتوب,118,بائع غير امين لم ياتى نفس النوع بل نسخه اقل و ليس كما المكتوب,سلبي
"Jxrev USB C Headphones,Type C Wired Earbuds, in-Ear Headphones with Microphone Noise Canceling Stereo, Earphones Compatible with iPhone 15/Samsung S23/Android/iPad Pro and Most USB C Devices",B0DB1V1HNC,5.0,جودة رائعة,118,جودة رائعة,إيجابي
"Jxrev USB C Headphones,Type C Wired Earbuds, in-Ear Headphones with Microphone Noise Canceling Stereo, Earphones Compatible with iPhone 15/Samsung S23/Android/iPad Pro and Most USB C Devices",B0DB1V1HNC,4.0,جودة الصوت جيدة بالنسبة لفئتها السعرية، المايكرفون طبعا لازم يكون قريب من الفم عشان يكون الصوت واضح,118,جودة الصوت جيدة بالنسبة لفئتها السعرية المايكرفون طبعا لازم يكون قريب من الفم عشان يكون الصوت واضح,إيجابي
